INT_SQFT,N_BEDROOM,N_BATHROOM,N_OTHER_ROOM,PARK_FACIL,HOUSE_AGE,SALES_PRICE,AREA_Adyar,AREA_AnnaNagar,AREA_Chromepet,AREA_KKNagar,AREA_Karapakkam,AREA_TNagar,AREA_Velachery
1362,2,2,0,0,24,7413750,0,0,0,0,1,0,0
1754,1,1,2,1,28,14008530,0,0,0,0,0,1,0
1097,1,1,1,0,15,9349850,0,0,1,0,0,0,0
1295,2,2,0,0,18,7527770,1,0,0,0,0,0,0
1607,2,1,1,1,20,14962620,0,0,0,0,0,0,1
1606,2,2,0,1,17,7629750,0,0,0,0,1,0,0
1291,1,1,1,1,24,8096500,0,0,0,0,1,0,0
1418,2,1,1,1,11,9354620,0,0,0,1,0,0,0
1317,1,1,1,0,19,11548600,0,0,0,1,0,0,0
1832,2,1,2,0,21,20686670,0,1,0,0,0,0,0
993,1,1,1,1,21,7238630,1,0,0,0,0,0,0
1153,1,1,1,0,21,9814930,1,0,0,0,0,0,0
724,1,1,0,1,4,8052400,0,0,1,0,0,0,0
1582,2,1,1,1,11,9866820,0,0,0,1,0,0,0
1115,1,1,1,0,12,9161750,0,0,0,0,1,0,0
1112,1,1,1,0,33,6076595,1,0,0,0,0,0,0
1678,2,2,0,1,45,7001750,0,0,0,0,1,0,0
806,1,1,0,1,50,5468500,0,0,0,0,1,0,0
1503,2,1,1,0,32,12089360,0,0,0,0,0,0,1
2346,4,2,0,1,13,12814080,0,0,0,1,0,0,0
839,1,1,0,0,33,6179750,0,0,0,0,1,0,0
760,1,1,0,0,5,8523750,0,0,1,0,0,0,0
1506,2,2,0,1,42,9940500,0,0,0,0,1,0,0
1640,2,1,1,1,28,9975260,0,0,0,0,0,0,1
896,1,1,1,1,30,6934500,0,0,0,0,1,0,0
1409,2,2,0,1,8,8826875,0,0,0,0,1,0,0
1633,2,1,1,0,28,9751820,0,0,0,1,0,0,0
1139,1,1,1,1,15,14441850,0,0,1,0,0,0,0
1101,1,1,1,1,35,13641050,0,0,1,0,0,0,0
2396,4,2,0,1,19,12728180,0,0,0,1,0,0,0
1119,1,1,1,1,36,10386800,0,0,1,0,0,0,0
1857,2,1,2,1,28,15740140,0,1,0,0,0,0,0
1886,2,1,2,1,14,13952630,0,0,0,0,0,1,0
1692,2,1,1,0,22,10012960,0,0,0,0,0,0,1
1655,2,1,1,1,9,13723030,0,0,0,0,0,0,1
622,1,1,0,1,8,6034000,0,0,0,0,1,0,0
1647,2,1,1,0,40,6866800,0,0,0,0,0,0,1
1239,2,2,0,0,11,10009165,1,0,0,0,0,0,0
1471,2,1,1,1,13,11350880,0,0,0,1,0,0,0
1505,2,1,1,1,25,10005620,0,0,0,1,0,0,0
693,1,1,0,0,20,6241800,1,0,0,0,0,0,0
1852,3,2,0,0,44,7754200,0,0,0,0,0,0,1
1191,1,1,1,1,7,13752850,0,0,1,0,0,0,0
1061,1,1,1,1,38,10074070,0,0,1,0,0,0,0
2493,4,2,0,0,9,12152660,0,0,0,1,0,0,0
1015,1,1,1,0,9,7568500,0,0,1,0,0,0,0
1911,3,2,0,0,18,10574160,0,0,0,1,0,0,0
1287,2,1,1,0,12,9966350,0,0,1,0,0,0,0
1576,2,2,0,1,14,9765250,0,0,0,0,1,0,0
840,1,1,1,0,21,8595550,0,0,1,0,0,0,0
1626,2,1,1,1,38,9000960,0,0,0,0,0,0,1
1262,2,1,1,0,38,13214700,0,0,1,0,0,0,0
1261,2,1,1,1,20,11037750,0,0,1,0,0,0,0
1015,1,1,1,0,17,9168900,0,0,1,0,0,0,0
1195,1,1,1,1,37,14168750,0,0,1,0,0,0,0
800,1,1,0,1,14,7959100,0,0,1,0,0,0,0
1873,3,2,0,1,39,15421030,0,0,0,0,0,0,1
2207,3,2,0,0,15,10698900,0,0,0,1,0,0,0
1732,2,1,1,0,36,13955470,0,0,0,0,0,0,1
961,1,1,1,1,19,12661850,0,0,1,0,0,0,0
1986,3,2,0,0,53,10360480,0,0,0,0,0,0,1
1823,2,1,2,1,24,14531570,0,1,0,0,0,0,0
830,1,1,1,0,22,6416600,0,0,1,0,0,0,0
724,1,1,0,1,4,10529400,0,0,1,0,0,0,0
1007,1,1,1,0,19,7456590,0,0,1,0,0,0,0
1875,3,2,0,0,19,15062480,0,0,0,0,0,0,1
1150,1,1,1,0,11,11660780,1,0,0,0,0,0,0
1693,2,1,1,1,22,12759490,0,0,0,0,0,0,1
1538,2,1,1,0,34,6831380,0,0,0,0,0,0,1
1993,2,1,2,0,18,23314580,0,1,0,0,0,0,0
926,1,1,1,0,38,12310870,1,0,0,0,0,0,0
1994,2,1,2,1,12,15147490,0,1,0,0,0,0,0
1061,1,1,1,0,26,9400670,0,0,1,0,0,0,0
1803,2,1,2,1,26,12827720,0,1,0,0,0,0,0
1664,2,1,1,1,15,14299300,0,0,0,0,0,0,1
978,1,1,1,0,25,6803175,1,0,0,0,0,0,0
1914,2,1,2,1,16,13409070,0,0,0,0,0,1,0
1668,2,1,1,0,22,9034940,0,0,0,0,0,0,1
1205,2,2,0,0,6,14279490,1,0,0,0,0,0,0
685,1,1,0,0,19,5693500,0,0,0,0,1,0,0
2088,3,2,0,0,27,11028940,0,0,0,1,0,0,0
1014,1,1,1,1,12,10742130,0,0,1,0,0,0,0
806,1,1,1,1,34,7778900,0,0,1,0,0,0,0
1545,2,1,1,1,22,9674790,0,0,0,0,0,0,1
1045,1,1,1,0,11,13520850,0,0,1,0,0,0,0
1951,2,1,2,1,43,13576610,0,0,0,0,0,1,0
898,1,1,1,0,34,5164250,0,0,0,0,1,0,0
2339,4,2,0,1,13,18829680,0,0,0,1,0,0,0
2379,4,2,0,0,21,11896620,0,0,0,1,0,0,0
1692,2,2,0,1,8,9966750,0,0,0,0,1,0,0
2352,4,2,0,1,17,14404780,0,0,0,1,0,0,0
1114,1,1,1,1,33,9738300,0,0,1,0,0,0,0
1890,2,1,2,1,40,13383450,0,1,0,0,0,0,0
2363,4,2,0,0,22,11472860,0,0,0,1,0,0,0
1527,2,1,1,0,32,12148390,0,0,0,0,0,0,1
2193,3,2,0,1,23,13491940,0,0,0,1,0,0,0
1206,2,2,0,1,7,9378105,1,0,0,0,0,0,0
728,1,1,0,1,13,7705900,0,0,1,0,0,0,0
1231,2,1,1,1,13,9540150,0,0,1,0,0,0,0
1735,2,1,1,1,24,15000180,0,0,0,0,0,0,1
1266,1,1,1,1,22,6801500,0,0,0,0,1,0,0
1977,3,2,0,0,52,7829240,0,0,0,0,0,0,1
1915,2,1,2,1,28,13464510,0,0,0,0,0,1,0
1295,2,1,1,1,35,11553400,0,0,1,0,0,0,0
749,1,1,0,0,5,9544150,0,0,1,0,0,0,0
1884,2,1,2,1,11,20497670,0,0,0,0,0,1,0
1361,2,1,1,1,4,10637520,0,0,0,1,0,0,0
1934,3,2,0,0,22,10915660,0,0,0,1,0,0,0
1055,1,1,1,1,27,10013250,0,0,1,0,0,0,0
851,1,1,1,1,5,10199620,0,0,1,0,0,0,0
1118,1,1,1,1,19,8154400,0,0,1,0,0,0,0
1451,2,2,0,0,39,5489750,0,0,0,0,1,0,0
2470,4,2,0,0,25,11632500,0,0,0,1,0,0,0
935,1,1,1,0,6,11056500,0,0,1,0,0,0,0
2500,4,2,0,0,30,12113600,0,0,0,1,0,0,0
1984,2,1,2,0,34,20654230,0,1,0,0,0,0,0
1818,2,1,2,0,26,15025660,0,1,0,0,0,0,0
1741,2,1,1,0,5,10991250,0,0,0,0,0,0,1
1065,1,1,1,0,37,8934000,0,0,1,0,0,0,0
858,1,1,1,0,14,11597500,0,0,1,0,0,0,0
702,1,1,0,0,17,6437350,0,0,1,0,0,0,0
613,1,1,0,0,17,4004250,0,0,0,0,1,0,0
1896,2,1,2,0,28,20684660,0,1,0,0,0,0,0
833,1,1,0,0,43,3267125,0,0,0,0,1,0,0
2047,3,2,0,0,8,12402500,0,0,0,1,0,0,0
1579,1,1,2,1,43,19124310,0,0,0,0,0,1,0
988,1,1,1,1,34,12019650,0,0,1,0,0,0,0
1667,1,1,2,1,17,13476000,0,0,0,0,0,1,0
1184,1,1,1,0,26,3793250,0,0,0,0,1,0,0
1733,2,1,1,0,54,11011880,0,0,0,0,0,0,1
1106,1,1,1,1,30,9006900,0,0,1,0,0,0,0
2058,4,2,0,0,5,17076900,0,0,0,1,0,0,0
1055,1,1,1,1,12,8799000,0,0,1,0,0,0,0
1735,1,1,2,1,37,14217890,0,0,0,0,0,1,0
809,1,1,1,0,29,7347950,0,0,1,0,0,0,0
1335,2,1,1,0,8,9020160,0,0,0,1,0,0,0
652,1,1,0,0,35,5093750,0,0,0,0,1,0,0
1095,1,1,1,1,6,11301650,0,0,1,0,0,0,0
1477,2,2,0,0,13,7685250,0,0,0,0,1,0,0
1819,3,2,0,0,35,8380250,0,0,0,0,0,0,1
1982,2,1,2,1,18,15880930,0,0,0,0,0,1,0
1599,1,1,2,0,38,11391530,0,1,0,0,0,0,0
941,1,1,1,0,32,9696120,0,0,1,0,0,0,0
1198,1,1,1,0,39,9020650,0,0,1,0,0,0,0
967,1,1,1,1,34,10008525,1,0,0,0,0,0,0
1637,2,1,1,1,8,12129780,0,0,0,0,0,0,1
1678,2,2,0,0,46,6765500,0,0,0,0,1,0,0
1023,1,1,1,0,10,8847850,1,0,0,0,0,0,0
774,1,1,0,0,21,4577750,0,0,0,0,1,0,0
1032,1,1,1,0,33,11679950,0,0,1,0,0,0,0
889,1,1,1,1,33,10010430,0,0,1,0,0,0,0
974,1,1,1,0,42,5890500,0,0,0,0,1,0,0
790,1,1,0,1,49,6918500,0,0,0,0,1,0,0
931,1,1,1,0,25,5146250,0,0,0,0,1,0,0
659,1,1,0,1,25,7945975,1,0,0,0,0,0,0
2120,3,2,0,1,11,18604220,0,0,0,1,0,0,0
843,1,1,1,0,11,7358760,0,0,1,0,0,0,0
736,1,1,0,0,27,9435600,0,0,1,0,0,0,0
1053,1,1,1,1,33,7819750,0,0,1,0,0,0,0
1596,2,1,1,0,6,12536520,0,0,0,0,0,0,1
1368,2,2,0,0,49,5430500,0,0,0,0,1,0,0
1544,1,1,2,0,35,13241770,0,1,0,0,0,0,0
1486,2,1,1,0,4,12549700,0,0,0,1,0,0,0
1285,2,1,1,0,26,9317950,0,0,1,0,0,0,0
1501,2,2,0,1,27,7730750,0,0,0,0,1,0,0
2218,3,2,0,0,15,12731260,0,0,0,1,0,0,0
1117,1,1,1,1,6,9871100,0,0,1,0,0,0,0
1561,1,1,2,0,17,11325590,0,1,0,0,0,0,0
792,1,1,0,0,50,4315500,0,0,0,0,1,0,0
1212,2,2,0,0,23,8958560,1,0,0,0,0,0,0
1977,2,1,2,0,32,12133960,0,0,0,0,0,1,0
1965,2,1,2,0,22,22217590,0,1,0,0,0,0,0
775,1,1,0,0,49,4981250,0,0,0,0,1,0,0
892,1,1,1,1,31,8568240,0,0,1,0,0,0,0
1696,2,1,1,0,24,9303620,0,0,0,1,0,0,0
833,1,1,1,0,4,9890550,0,0,1,0,0,0,0
541,1,1,0,1,28,5995375,0,0,0,0,1,0,0
1414,2,1,1,1,6,10332200,0,0,0,1,0,0,0
1966,3,2,0,0,10,15899450,0,0,0,0,0,0,1
704,1,1,0,1,30,7769980,0,0,1,0,0,0,0
871,1,1,1,0,13,9414770,0,0,1,0,0,0,0
1380,2,1,1,1,10,11400820,0,0,0,1,0,0,0
1885,2,1,2,0,20,20602870,0,0,0,0,0,1,0
916,1,1,1,1,12,5488250,0,0,0,0,1,0,0
1115,1,1,1,0,38,12181500,0,0,1,0,0,0,0
919,1,1,1,0,12,11336600,0,0,1,0,0,0,0
883,1,1,0,0,25,4049375,0,0,0,0,1,0,0
2065,3,2,0,1,18,13033360,0,0,0,1,0,0,0
1869,3,2,0,0,4,11784400,0,0,0,0,0,0,1
1625,2,1,1,0,10,14197950,0,0,0,0,0,0,1
537,1,1,0,1,42,5332000,0,0,0,0,1,0,0
1534,2,1,1,1,41,9654890,0,0,0,0,0,0,1
1082,1,1,1,1,19,9732850,0,0,1,0,0,0,0
1279,2,1,1,0,24,11240430,0,0,1,0,0,0,0
1544,1,1,2,0,15,11566670,0,0,0,0,0,1,0
1101,1,1,1,1,18,13675700,0,0,1,0,0,0,0
1230,1,1,1,0,5,5436000,0,0,0,0,1,0,0
956,1,1,1,1,43,7686250,0,0,0,0,1,0,0
552,1,1,0,1,7,5254250,0,0,0,0,1,0,0
925,1,1,1,1,35,8583250,0,0,1,0,0,0,0
1822,2,1,2,1,36,14727220,0,1,0,0,0,0,0
1781,1,1,2,1,8,20288980,0,0,0,0,0,1,0
1628,1,1,2,0,12,13088250,0,1,0,0,0,0,0
1736,2,1,1,1,14,10622100,0,0,0,1,0,0,0
2016,3,2,0,0,8,11374960,0,0,0,1,0,0,0
779,1,1,0,0,37,6146755,1,0,0,0,0,0,0
1217,2,1,1,1,30,10718100,0,0,1,0,0,0,0
1601,2,1,1,1,37,13026890,0,0,0,0,0,0,1
1201,1,1,1,1,22,9505500,0,0,0,0,1,0,0
579,1,1,0,0,12,5709500,0,0,0,0,1,0,0
2289,4,2,0,0,22,18576840,0,0,0,1,0,0,0
1023,1,1,1,1,31,9012665,1,0,0,0,0,0,0
1900,3,2,0,1,24,16434500,0,0,0,1,0,0,0
807,1,1,1,1,22,9330090,0,0,1,0,0,0,0
1653,1,1,2,1,32,19002540,0,0,0,0,0,1,0
1452,2,1,1,1,11,10377680,0,0,0,1,0,0,0
1934,2,1,2,0,8,21447680,0,0,0,0,0,1,0
1972,3,2,0,0,18,11475260,0,0,0,0,0,0,1
1606,1,1,2,0,15,11455900,0,1,0,0,0,0,0
1908,2,1,2,0,23,20398010,0,0,0,0,0,1,0
741,1,1,0,0,32,8258600,0,0,1,0,0,0,0
734,1,1,0,1,36,10217940,1,0,0,0,0,0,0
1504,1,1,2,1,24,16595430,0,0,0,0,0,1,0
1121,1,1,1,0,39,7161000,0,0,1,0,0,0,0
1979,2,1,2,1,35,12952300,0,1,0,0,0,0,0
1105,1,1,1,1,45,8936750,0,0,0,0,1,0,0
1528,2,1,1,0,50,7085950,0,0,0,0,0,0,1
1712,1,1,2,1,25,12498810,0,1,0,0,0,0,0
955,1,1,1,0,12,9552295,1,0,0,0,0,0,0
802,1,1,1,0,28,8022740,0,0,1,0,0,0,0
701,1,1,0,1,7,3785500,0,0,0,0,1,0,0
1418,2,2,0,1,40,6555750,0,0,0,0,1,0,0
1155,1,1,1,0,23,13468145,1,0,0,0,0,0,0
1061,1,1,1,1,38,10157300,0,0,1,0,0,0,0
2258,4,2,0,0,20,17346200,0,0,0,1,0,0,0
947,1,1,1,0,12,9060600,0,0,1,0,0,0,0
1868,3,2,0,1,28,12043540,0,0,0,1,0,0,0
1713,1,1,2,0,30,12733640,0,0,0,0,0,1,0
886,1,1,1,0,9,10354350,0,0,1,0,0,0,0
2122,3,2,0,0,19,17155600,0,0,0,1,0,0,0
980,1,1,1,0,36,6184500,0,0,0,0,1,0,0
1916,2,1,2,1,8,23407860,0,1,0,0,0,0,0
2079,3,2,0,0,27,17593940,0,0,0,1,0,0,0
1377,2,2,0,0,37,6100250,0,0,0,0,1,0,0
2363,4,2,0,0,18,18457180,0,0,0,1,0,0,0
1568,2,2,0,1,45,7814500,0,0,0,0,1,0,0
1210,2,2,0,1,10,11226950,1,0,0,0,0,0,0
1179,1,1,1,0,13,5874250,0,0,0,0,1,0,0
822,1,1,1,1,39,9688485,1,0,0,0,0,0,0
1235,2,1,1,0,28,7999200,0,0,1,0,0,0,0
1735,1,1,2,1,29,21770500,0,0,0,0,0,1,0
745,1,1,0,1,21,7618500,0,0,1,0,0,0,0
794,1,1,0,0,38,6762300,0,0,1,0,0,0,0
1979,2,1,2,1,8,22726060,0,0,0,0,0,1,0
1641,1,1,2,1,45,13255480,0,0,0,0,0,1,0
1718,2,1,1,0,6,11913820,0,0,0,0,0,0,1
706,1,1,0,1,38,7169720,0,0,1,0,0,0,0
728,1,1,0,0,19,9094300,1,0,0,0,0,0,0
1948,3,2,0,0,25,8988520,0,0,0,0,0,0,1
1863,2,1,2,0,32,13912330,0,0,0,0,0,1,0
1849,2,1,2,1,14,21104380,0,1,0,0,0,0,0
1528,2,1,1,0,14,7882680,0,0,0,0,0,0,1
1979,2,1,2,1,16,14657040,0,1,0,0,0,0,0
1639,2,1,1,1,20,11097000,0,0,0,1,0,0,0
796,1,1,0,1,37,4788000,0,0,0,0,1,0,0
794,1,1,0,1,24,8548150,0,0,1,0,0,0,0
748,1,1,0,1,4,7174975,1,0,0,0,0,0,0
1278,2,1,1,0,13,10573610,0,0,1,0,0,0,0
838,1,1,1,1,8,8346035,1,0,0,0,0,0,0
2459,4,2,0,1,28,11716760,0,0,0,1,0,0,0
1358,2,2,0,1,39,7130000,0,0,0,0,1,0,0
731,1,1,0,0,39,6117625,0,0,0,0,1,0,0
973,1,1,1,1,35,10979125,1,0,0,0,0,0,0
1757,1,1,2,0,13,13635670,0,1,0,0,0,0,0
1995,2,1,2,1,22,13923340,0,1,0,0,0,0,0
870,1,1,1,0,20,7234950,0,0,1,0,0,0,0
2205,3,2,0,0,23,16473460,0,0,0,1,0,0,0
709,1,1,0,0,16,11230600,0,0,1,0,0,0,0
1206,1,1,1,0,19,5752250,0,0,0,0,1,0,0
685,1,1,0,1,9,6980335,1,0,0,0,0,0,0
1690,1,1,2,0,20,19260550,0,1,0,0,0,0,0
786,1,1,0,0,11,7044865,1,0,0,0,0,0,0
1136,1,1,1,0,18,8655900,0,0,1,0,0,0,0
1268,2,1,1,0,17,13982900,0,0,1,0,0,0,0
1012,1,1,1,1,35,6986750,0,0,0,0,1,0,0
1198,1,1,1,1,4,13891800,0,0,1,0,0,0,0
1152,1,1,1,1,42,6340500,0,0,0,0,1,0,0
1034,1,1,1,0,24,12053400,0,0,1,0,0,0,0
1869,2,1,2,1,39,21283130,0,0,0,0,0,1,0
773,1,1,0,1,5,8824900,0,0,1,0,0,0,0
2273,4,2,0,0,6,11950520,0,0,0,1,0,0,0
956,1,1,1,0,29,9892670,0,0,1,0,0,0,0
939,1,1,1,0,37,8116455,1,0,0,0,0,0,0
1938,3,2,0,0,30,10161000,0,0,0,1,0,0,0
1764,1,1,2,1,25,20329120,0,1,0,0,0,0,0
1920,2,1,2,0,19,14488580,0,0,0,0,0,1,0
525,1,1,0,0,40,4980250,0,0,0,0,1,0,0
653,1,1,0,1,14,6059010,1,0,0,0,0,0,0
1700,1,1,2,1,43,19125010,0,1,0,0,0,0,0
1505,2,1,1,1,44,12089580,0,0,0,0,0,0,1
1589,2,2,0,1,24,7270375,0,0,0,0,1,0,0
1829,3,2,0,0,34,12774630,0,0,0,0,0,0,1
963,1,1,1,1,3,12530800,0,0,1,0,0,0,0
1724,2,1,1,1,30,9774800,0,0,0,1,0,0,0
731,1,1,0,1,23,7995545,1,0,0,0,0,0,0
1911,2,1,2,0,34,11121130,0,1,0,0,0,0,0
1239,2,1,1,1,30,10335130,0,0,1,0,0,0,0
508,1,1,0,1,42,3944500,0,0,0,0,1,0,0
893,1,1,1,0,28,8032400,0,0,1,0,0,0,0
1973,3,2,0,0,7,16444460,0,0,0,0,0,0,1
1050,1,1,1,0,18,7734500,0,0,1,0,0,0,0
1779,2,1,1,0,46,13515920,0,0,0,0,0,0,1
1078,1,1,1,0,10,12508550,1,0,0,0,0,0,0
2470,4,2,0,1,17,19753360,0,0,0,1,0,0,0
1170,1,1,1,1,22,13926830,1,0,0,0,0,0,0
706,1,1,0,0,10,4828750,1,0,0,0,0,0,0
1897,2,1,2,1,43,12086610,0,1,0,0,0,0,0
1858,3,2,0,1,29,11443980,0,0,0,1,0,0,0
1134,1,1,1,1,14,9685425,1,0,0,0,0,0,0
1057,1,1,1,0,21,3968625,0,0,0,0,1,0,0
1630,1,1,2,1,31,12121290,0,0,0,0,0,1,0
2202,3,2,0,0,24,16152680,0,0,0,1,0,0,0
1209,2,1,1,1,37,9060830,0,0,1,0,0,0,0
1068,1,1,1,0,4,13426800,0,0,1,0,0,0,0
1366,2,2,0,1,10,7662250,0,0,0,0,1,0,0
1727,1,1,2,1,26,19697720,0,0,0,0,0,1,0
1673,1,1,2,0,44,11604630,0,1,0,0,0,0,0
1954,2,1,2,1,23,14885280,0,0,0,0,0,1,0
1022,1,1,1,1,17,11294655,1,0,0,0,0,0,0
1915,2,1,2,1,26,13531290,0,1,0,0,0,0,0
803,1,1,1,0,8,6822110,0,0,1,0,0,0,0
1241,2,2,0,0,6,10070405,1,0,0,0,0,0,0
993,1,1,1,1,16,10189350,0,0,1,0,0,0,0
779,1,1,0,0,28,8852535,1,0,0,0,0,0,0
1972,3,2,0,1,26,10611070,0,0,0,0,0,0,1
2366,4,2,0,1,28,12763380,0,0,0,1,0,0,0
1104,1,1,1,0,4,9079875,1,0,0,0,0,0,0
1509,2,1,1,1,20,9318600,0,0,0,0,0,0,1
2001,3,2,0,1,4,16841700,0,0,0,1,0,0,0
1735,2,1,1,1,41,9593020,0,0,0,0,0,0,1
730,1,1,0,1,40,10706200,0,0,1,0,0,0,0
1148,1,1,1,0,22,8689650,0,0,1,0,0,0,0
1781,1,1,2,0,40,13580180,0,0,0,0,0,1,0
951,1,1,1,0,12,10303350,0,0,1,0,0,0,0
1189,1,1,1,0,6,14645650,0,0,1,0,0,0,0
1899,3,2,0,1,47,12450610,0,0,0,0,0,0,1
1212,2,1,1,1,32,10995190,0,0,1,0,0,0,0
1136,1,1,1,0,19,8578170,0,0,1,0,0,0,0
1059,1,1,1,0,31,6212280,1,0,0,0,0,0,0
2172,3,2,0,1,17,13027180,0,0,0,1,0,0,0
2451,4,2,0,1,10,19807800,0,0,0,1,0,0,0
1834,3,2,0,0,30,13746750,0,0,0,0,0,0,1
1609,2,1,1,0,18,8755610,0,0,0,0,0,0,1
1845,2,1,2,0,41,20940440,0,1,0,0,0,0,0
2084,3,2,0,1,27,18098940,0,0,0,1,0,0,0
936,1,1,1,1,12,8487780,1,0,0,0,0,0,0
2403,4,2,0,0,8,18483960,0,0,0,1,0,0,0
1533,1,1,2,1,29,14560920,0,1,0,0,0,0,0
856,1,1,1,1,25,8540670,0,0,1,0,0,0,0
841,1,1,1,0,11,10937450,0,0,1,0,0,0,0
1083,1,1,1,0,13,8642060,0,0,1,0,0,0,0
1721,2,1,1,0,24,8798650,0,0,0,0,0,0,1
1276,2,1,1,1,33,9615620,0,0,1,0,0,0,0
974,1,1,1,0,7,11812650,0,0,1,0,0,0,0
827,1,1,1,0,9,6348535,1,0,0,0,0,0,0
1159,1,1,1,1,33,9051580,0,0,1,0,0,0,0
742,1,1,0,0,5,6725100,0,0,1,0,0,0,0
849,1,1,0,1,42,9467250,0,0,0,0,1,0,0
960,1,1,1,0,11,7968450,0,0,1,0,0,0,0
1928,3,2,0,1,16,14686020,0,0,0,0,0,0,1
1648,2,1,1,1,12,8254510,0,0,0,0,0,0,1
1538,1,1,2,0,18,17560410,0,0,0,0,0,1,0
715,1,1,0,1,27,7300250,0,0,1,0,0,0,0
1201,1,1,1,0,38,8291375,0,0,0,0,1,0,0
668,1,1,0,0,19,5076885,1,0,0,0,0,0,0
1545,2,1,1,0,5,8624170,0,0,0,0,0,0,1
1206,2,2,0,0,11,8399365,1,0,0,0,0,0,0
1694,2,1,1,0,53,14868160,0,0,0,0,0,0,1
1656,1,1,2,0,15,12917000,0,1,0,0,0,0,0
964,1,1,1,1,39,9052280,0,0,1,0,0,0,0
951,1,1,1,1,15,9364825,1,0,0,0,0,0,0
835,1,1,0,1,38,6454125,0,0,0,0,1,0,0
1548,1,1,2,1,35,12109340,0,1,0,0,0,0,0
827,1,1,1,1,16,8701550,0,0,1,0,0,0,0
1834,3,2,0,1,26,10892720,0,0,0,1,0,0,0
1840,3,2,0,0,7,8566460,0,0,0,0,0,0,1
1973,3,2,0,1,33,18179660,0,0,0,0,0,0,1
1829,2,1,2,0,41,11265840,0,1,0,0,0,0,0
1851,2,1,2,1,7,21660460,0,0,0,0,0,1,0
1519,2,2,0,1,23,12096000,0,0,0,0,1,0,0
1822,3,2,0,0,25,13901150,0,0,0,0,0,0,1
721,1,1,0,1,30,5710375,0,0,0,0,1,0,0
1022,1,1,1,0,36,8232600,0,0,1,0,0,0,0
588,1,1,0,1,17,6189750,0,0,0,0,1,0,0
1716,1,1,2,0,11,12188020,0,1,0,0,0,0,0
955,1,1,1,1,23,8059250,0,0,1,0,0,0,0
817,1,1,0,1,12,8409000,0,0,0,0,1,0,0
1036,1,1,1,1,21,10233215,1,0,0,0,0,0,0
1682,2,1,1,1,47,9283610,0,0,0,0,0,0,1
628,1,1,0,1,15,7603540,1,0,0,0,0,0,0
941,1,1,1,1,29,12303350,0,0,1,0,0,0,0
647,1,1,0,1,37,4971250,0,0,0,0,1,0,0
838,1,1,1,1,30,8689250,0,0,1,0,0,0,0
849,1,1,0,1,30,6457750,0,0,0,0,1,0,0
1048,1,1,1,1,15,9531325,1,0,0,0,0,0,0
2383,4,2,0,1,5,19642900,0,0,0,1,0,0,0
820,1,1,1,0,7,7451850,0,0,1,0,0,0,0
752,1,1,0,1,48,5734000,0,0,0,0,1,0,0
1923,2,1,2,0,9,13133030,0,0,0,0,0,1,0
2000,3,2,0,0,46,15108770,0,0,0,0,0,0,1
1412,2,2,0,0,9,9671750,0,0,0,0,1,0,0
979,1,1,1,1,35,10173430,0,0,1,0,0,0,0
1000,1,1,1,0,12,9869950,0,0,1,0,0,0,0
961,1,1,1,0,39,8326585,1,0,0,0,0,0,0
1297,1,1,1,0,43,9896250,0,0,0,0,1,0,0
714,1,1,0,1,17,5736500,0,0,0,0,1,0,0
1505,2,1,1,1,10,12368750,0,0,0,0,0,0,1
1955,3,2,0,0,42,8862060,0,0,0,0,0,0,1
1578,2,1,1,1,38,14049630,0,0,0,0,0,0,1
812,1,1,1,0,6,8600300,0,0,1,0,0,0,0
1898,2,1,2,1,5,16243160,0,1,0,0,0,0,0
1868,3,2,0,0,37,8110160,0,0,0,0,0,0,1
701,1,1,0,0,39,8389450,0,0,1,0,0,0,0
1068,1,1,1,0,4,9085400,0,0,1,0,0,0,0
1521,2,1,1,0,46,8564170,0,0,0,0,0,0,1
1572,1,1,2,1,34,11447880,0,1,0,0,0,0,0
1910,2,1,2,1,41,15397020,0,0,0,0,0,1,0
901,1,1,1,0,29,8704550,0,0,1,0,0,0,0
1586,2,1,1,0,13,7197730,0,0,0,0,0,0,1
1782,2,1,1,1,20,10851750,0,0,0,0,0,0,1
684,1,1,0,0,39,7145500,0,0,0,0,1,0,0
1165,1,1,1,0,23,12492250,0,0,1,0,0,0,0
698,1,1,0,0,34,4770810,1,0,0,0,0,0,0
1904,2,1,2,1,42,14956290,0,0,0,0,0,1,0
2386,4,2,0,1,7,19477760,0,0,0,1,0,0,0
1640,1,1,2,0,16,19536370,0,1,0,0,0,0,0
1282,1,1,1,1,49,5813750,0,0,0,0,1,0,0
787,1,1,0,0,39,7484785,1,0,0,0,0,0,0
1508,2,1,1,1,29,11164340,0,0,0,1,0,0,0
1803,2,1,2,1,22,20626490,0,0,0,0,0,1,0
1200,1,1,1,1,14,10291500,0,0,1,0,0,0,0
1743,1,1,2,0,43,19954710,0,0,0,0,0,1,0
771,1,1,0,1,7,7542800,0,0,1,0,0,0,0
1325,1,1,1,0,23,8677460,0,0,0,1,0,0,0
1569,2,1,1,1,6,8937320,0,0,0,0,0,0,1
1019,1,1,1,1,14,9860700,0,0,1,0,0,0,0
1524,2,2,0,0,41,5412500,0,0,0,0,1,0,0
1202,2,1,1,0,31,12548800,0,0,1,0,0,0,0
802,1,1,1,0,39,9787650,0,0,1,0,0,0,0
1968,2,1,2,1,9,22579530,0,1,0,0,0,0,0
1693,2,1,1,1,48,8168160,0,0,0,0,0,0,1
